episode,steps,physical_steps,decision_steps,active_decision_ratio,elapsed_sec,seed,terminated,truncated,termination_reason,termination_reason_raw,termination_reason_bucket,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,r_time,r_prog,mean_r_prog,r_interf,r_risk,r_illegal,r_pbrs,r_term,mean_r_term,r_step,mean_cost_power,mean_cost_trust,r_margin,r_margin_raw,r_margin_norm,r_total,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_risk,abs_ratio_r_illegal,abs_ratio_r_pbrs,abs_ratio_r_term,abs_ratio_r_margin,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,uncertainty_selected_mean,uncertainty_selected_p90,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,risk_penalty_mean,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,margin_pre_mean,margin_post_mean,r_margin_abs_mean,r_prog_abs_mean,r_margin_nonzero_rate,margin_valid_count,margin_skip_count,reward_clip_hit_count,reward_clip_hit_rate,abs_ratio_basis,r_prog_on_task_mean,r_margin_on_task_mean,r_time_on_task_mean,r_prog_on_task_abs_mean,r_margin_on_task_abs_mean,r_time_on_task_abs_mean,abs_ratio_on_task_r_prog,abs_ratio_on_task_r_margin,abs_ratio_on_task_r_time,abs_ratio_on_task_r_term,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,v2v_link_break_rate,top_illegal_reason,top_illegal_reason_count,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,cost_power_value_loss,cost_trust_value_loss,lambda_power,lambda_trust,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,actor_update_active_frac,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,mode_aux_loss,mode_aux_acc,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,best_mode_compare_rate,best_mode_local_rate,best_mode_rsu_rate,best_mode_v2v_rate,mode_match_rate,oracle_match_rate,oracle_match_eps_abs_rate,oracle_match_eps_rel_rate,action_regret_mean,action_regret_p50,action_regret_p95,oracle_match_rate_on_task,action_regret_mean_on_task,target_match_within_mode_rate,target_regret_within_mode_mean,oracle_local_chosen_local_rate,oracle_local_chosen_rsu_rate,oracle_local_chosen_v2v_rate,oracle_rsu_chosen_local_rate,oracle_rsu_chosen_rsu_rate,oracle_rsu_chosen_v2v_rate,oracle_v2v_chosen_local_rate,oracle_v2v_chosen_rsu_rate,oracle_v2v_chosen_v2v_rate,oracle_v2v_chosen_rsu_count,oracle_v2v_chosen_rsu_adv_mean,oracle_v2v_chosen_rsu_ret_mean,oracle_v2v_chosen_rsu_rew_mean,oracle_v2v_chosen_v2v_count,oracle_v2v_chosen_v2v_adv_mean,oracle_v2v_chosen_v2v_ret_mean,oracle_v2v_chosen_v2v_rew_mean,oracle_rsu_chosen_rsu_count,oracle_rsu_chosen_rsu_adv_mean,oracle_rsu_chosen_rsu_ret_mean,oracle_rsu_chosen_rsu_rew_mean,oracle_rsu_chosen_v2v_count,oracle_rsu_chosen_v2v_adv_mean,oracle_rsu_chosen_v2v_ret_mean,oracle_rsu_chosen_v2v_rew_mean,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,t_L,t_R,t_V,t_a,t_alt,A_t,r_lat,cp_rem,f_max,d_cp_lb,rate_best,comm_lb,queue_lb,lb,phi,delta_phi,r_shape,overtime_ratio,r_timeout,e_tx,r_energy,r_power,avg_power,avg_rsu_queue,rsu_queue_p95,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
11,19,19,380,20.0,9.44540023803711,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,1.9000000000000006,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.014059281907975674,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,242,-0.014059281907975674,-0.008447760716080666,0.010131005570292458,-0.06082046404480934,0.016857804730534554,0.01682153344154358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.7479338842975206,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.3815789473684211,0.22894736842105262,0.3894736842105263,0.3815789473684211,0.22894736842105262,0.3894736842105263,0.5097069061817007,0.86818687915802,1.4159373998641969,0.01465850118547678,0.0703125,0.0053617779165506365,0.8725338578224182,0.0007484700996428728,0.0009486529394052923,0.0,0.0,0.41415860056877135,8.681253916098079,1.4159373998641969,-1.4159373998641969,1.0,1.0,380,380,-0.057243987917900085,0.09078694880008698,-0.06921320557594299,0.1119727447628975,-0.04831540733575821,0.052799563854932785,0.68828125,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5060029551386833,6.631578947368421,15.099999999999998,False,0.0,0.0,0.0
12,17,17,340,20.0,12.125490665435791,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,1.7000000000000004,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.014781280420720577,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,259,-0.014781280420720577,-0.010116775520145893,0.0030418538255616865,-0.05518750473856926,0.02086997777223587,0.01723657175898552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.6332046332046332,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.3235294117647059,0.20294117647058824,0.47352941176470587,0.3235294117647059,0.20294117647058824,0.47352941176470587,0.4781615166398494,0.8933122158050537,1.4457314729690551,0.013404697552323342,0.07265625,0.00820385031402111,0.724649178981781,0.0005450069496873766,0.0008496953523717821,0.0,0.0,0.3423112630844116,5.668420664001852,1.4457314729690551,-1.4457314729690551,1.0,1.0,340,340,-0.0324944369494915,0.11683196574449539,-0.09999555498361587,0.14068939089775084,-0.08102842718362809,0.06668223664164544,0.309375,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4852269083151923,6.294117647058823,11.0,False,0.0,0.0,0.0
13,15,15,300,20.0,8.411019802093506,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,1.5000000000000002,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.013361820951104164,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,215,-0.013361820951104164,-0.006360776722431183,0.009397829184308627,-0.058566004037857056,0.02354358322918415,0.017617393285036087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.6976744186046512,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.27,0.2866666666666667,0.44333333333333336,0.27,0.2866666666666667,0.44333333333333336,0.492443951301821,0.8253881633281708,1.2601571321487426,0.013130662217736244,0.08203125,0.01146869994699955,0.5581680655479431,0.0005828304332681,0.0009099984541535378,0.0,0.0,0.26609604954719546,8.031117989693202,1.2601571321487426,-1.2601571321487426,1.0,1.0,300,300,0.02514520473778248,0.08756686002016068,-0.07315185219049454,0.12145049124956131,-0.06856923922896385,0.08801008760929108,0.59609375,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4944840844503293,5.266666666666667,9.299999999999999,False,0.0,0.0,0.0
14,5,5,100,20.0,2.0902440547943115,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,0.5,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.006377886980772018,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,128,0.006377886980772018,0.0006119791651144624,0.025181916356086728,-0.007666286081075668,0.02817324548959732,0.0104228425770998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.15,0.15,0.5859375,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.31,0.18,0.51,0.31,0.18,0.51,0.5457556756294292,0.8815569400787352,1.3882084846496583,0.0047387913800776005,0.08199999928474426,0.002910389006137848,2.4811753273010253,0.0008292126352898776,0.001193702023010701,0.0,0.0,1.2167455196380614,31.695212363200085,1.3882084846496583,-1.3882084846496583,1.0,1.0,100,100,0.061794061213731766,0.08206679672002792,0.022639445960521698,0.06563298106193542,-0.022226234231493436,0.08534510731697083,0.6699999928474426,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5315714161843061,2.0,4.0,False,0.0,0.0,0.0
15,17,17,340,20.0,10.016086339950562,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,1.7000000000000004,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.009736491367220879,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,258,-0.009736491367220879,-0.004102332517504692,0.008915611635893573,-0.05337437614798546,0.020389050245285034,0.013007714413106441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.1,0.1,0.7403100775193798,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.36764705882352944,0.26176470588235295,0.37058823529411766,0.36764705882352944,0.26176470588235295,0.37058823529411766,0.518220509562728,0.879770904779434,1.3379189491271972,0.004756974522024393,0.08125,0.0019505036994814872,0.7611517786979676,0.0006065267720259726,0.0008624422247521579,0.0,0.0,0.3565025508403778,4.5376727869457945,1.3379189491271972,-1.3379189491271972,1.0,1.0,340,340,-0.0213110763579607,0.11357714235782623,-0.03188781775534153,0.1269400417804718,-0.022985266521573067,0.07593051791191101,0.35703125,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511521792811725,7.470588235294118,13.999999999999996,False,0.0,0.0,0.0
16,6,6,120,20.0,2.0802206993103027,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,0.6,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0095678037032485,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,131,0.0095678037032485,0.0029254629043862224,0.035745397210121155,-0.0029551035258919,0.045438818633556366,0.010552838444709778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.25,0.25,0.8091603053435115,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.39166666666666666,0.2916666666666667,0.31666666666666665,0.39166666666666666,0.2916666666666667,0.31666666666666665,0.5085956117469971,0.8618480324745176,1.4172593593597411,0.006715431646443904,0.06833333596587181,-0.011357467900961638,1.4844484329223633,0.000827546080108732,0.001204279693774879,0.0,0.0,0.7035376071929932,18.9183206476823,1.4172593593597411,-1.4172593593597411,1.0,1.0,120,120,0.0372283011674881,0.07239852845668793,0.0475420244038105,0.06706615835428238,0.031084243953227998,0.042163874953985214,0.7033333301544189,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5052289971460898,1.5,6.25,False,0.0,0.0,0.0
17,11,11,220,20.0,6.317870140075684,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,1.0999999999999999,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.006390183698385954,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,203,-0.006390183698385954,-0.0018422186840325594,0.0046983647625893354,-0.04004840925335884,0.005111850332468748,0.009631921537220478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.6847290640394089,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.35,0.2590909090909091,0.39090909090909093,0.35,0.2590909090909091,0.39090909090909093,0.48590138634679825,0.8683404922485352,1.4092641353607178,0.014047501236200332,0.08727272599935532,-0.012660583015531301,0.9307456016540527,0.0010724521009251476,0.0009763827081769704,0.0,0.0,0.42555148601531984,11.470190542436871,1.4092641353607178,-1.4092641353607178,1.0,1.0,220,220,-0.003954924643039703,0.0844031497836113,-0.013511261343955994,0.0915619283914566,-0.025024323351681234,0.04423851370811462,0.6036363542079926,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49083590112541886,7.909090909090909,13.5,False,0.0,0.0,0.0
18,18,18,360,20.0,11.640084266662598,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,1.8000000000000005,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.01619875803589821,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,265,-0.01619875803589821,-0.010044060181826353,0.0035853557579684707,-0.058073483407497406,0.02128162793815136,0.018614768981933594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.6792452830188679,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.4361111111111111,0.22777777777777777,0.33611111111111114,0.4361111111111111,0.22777777777777777,0.33611111111111114,0.5130520079220677,0.8611615538597106,1.3324502468109132,0.006008481397293508,0.08828125,0.013605689629912376,0.8335032105445862,0.0006961596198379993,0.0007674852036871016,0.0,0.0,0.4044402241706848,6.821052179237829,1.3324502468109132,-1.3324502468109132,1.0,1.0,360,360,-0.07284403592348099,0.1276775598526001,-0.08411537259817123,0.1601272165775299,-0.025138227641582488,0.06472957655787467,0.31328125,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5073598822449438,5.888888888888889,11.149999999999999,False,0.0,0.0,0.0
19,11,11,220,20.0,5.45136284828186,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,1.0999999999999999,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.005152369849383831,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,205,-0.005152369849383831,-0.00039369508158415556,0.016287838108837605,-0.04680153727531433,0.024210920557379723,0.012253032065927982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.6634146341463415,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.4818181818181818,0.21363636363636362,0.30454545454545456,0.4818181818181818,0.21363636363636362,0.30454545454545456,0.5186927845342117,0.8818067312240601,1.3957765579223633,0.018160604871809483,0.08818181753158569,0.003218626164016314,1.0542843222618103,0.002385163516737521,0.00088694600854069,0.0,0.0,0.5040814340114593,15.386528752755487,1.3957765579223633,-1.3957765579223633,1.0,1.0,220,220,0.03504769504070282,0.0665225237607956,-0.020879891142249106,0.0709784284234047,-0.040427614375948905,0.06313512772321701,0.59454545378685,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096862610768188,3.727272727272727,5.5,False,0.0,0.0,0.0
20,17,17,340,20.0,12.203487157821655,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,1.7000000000000004,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.006774164270609617,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,271,-0.006774164270609617,-0.004015110433101654,0.009068461693823337,-0.04543926194310188,0.009502028115093708,0.010041485540568829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.6900369003690037,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.5529411764705883,0.12352941176470589,0.3235294117647059,0.5529411764705883,0.12352941176470589,0.3235294117647059,0.5154679298989082,0.8811937868595122,1.3990437746047975,0.020055796205997466,0.071875,-0.007278503850102425,0.6397359728813171,0.000686621421482414,0.0007152365404181182,0.0,0.0,0.2853096067905426,3.166821421304924,1.3990437746047975,-1.3990437746047975,1.0,1.0,340,340,-0.0004429541004355997,0.06844654679298401,-0.023154892772436143,0.08835933655500412,-0.023347555845975875,0.05574234127998352,0.275,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5069150745430413,3.9411764705882355,8.0,False,0.0,0.0,0.0
21,6,6,120,20.0,2.1502161026000977,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,0.6,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0049216109327971935,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,134,0.0049216109327971935,0.0026205044705420732,0.016626456985250115,-0.005585998762398958,0.019536681473255157,0.006783610675483942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.1,0.1,0.7611940298507462,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.4083333333333333,0.2916666666666667,0.3,0.4083333333333333,0.2916666666666667,0.3,0.5550026471765948,0.9068164527416229,1.4800025701522828,0.008371540578082204,0.0416666679084301,0.005197280668653548,1.845639705657959,0.0008591202087700367,0.0009386054123751819,0.0,0.0,0.8993164896965027,36.143631378101176,1.4800025701522828,-1.4800025701522828,1.0,1.0,120,120,0.03414945304393768,0.05451834946870804,0.021145177260041236,0.04698089137673378,0.008334607863798738,0.034623569995164874,0.7600000023841857,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5325432329128186,1.8333333333333333,6.5,False,0.0,0.0,0.0
