window,method,policy,metric_id,metric_cn,direction,mean,std,p10,p50,p90,ci95_low,ci95_high,n,matched_k,stat_basis,rank
全程,Static,Static,reward_mean,平均步奖励,higher,0.03740003021575758,0.0070073568696592745,0.030436310482745633,0.035555147931307804,0.045124781703193104,0.03348380881936266,0.041919967798823496,10,10,matched_tail_raw_baseline,4.0
全程,EFT,EFT,reward_mean,平均步奖励,higher,0.03268648039386519,0.0077617451246819805,0.02402138270052654,0.0346625094216885,0.03855812092992009,0.027887386544991184,0.037009753076700264,10,10,matched_tail_raw_baseline,5.0
全程,LB-Greedy,LB-Greedy,reward_mean,平均步奖励,higher,0.03262049536119669,0.007891495689927664,0.02395624983872981,0.034681244547413795,0.03894174672730584,0.027976147366001215,0.037274267396248194,10,10,matched_tail_raw_baseline,6.0
全程,Oracle-Min,Oracle-Min,reward_mean,平均步奖励,higher,0.031366539200189204,0.007576596965504307,0.02116494288871289,0.0316378251364933,0.04127284340523864,0.027176716114713364,0.03567667231745331,10,10,matched_tail_raw_baseline,7.0
全程,Local-Only,Local-Only,reward_mean,平均步奖励,higher,0.00019961684370323993,0.001972220997712009,-0.00165191836226129,-0.00023271800005955,0.0030499784352823697,-0.0008436294623634833,0.0014030750873768268,10,10,matched_tail_raw_baseline,8.0
全程,Random,Random,reward_mean,平均步奖励,higher,-0.0021256616874038197,0.00027087307868986266,-0.00251963589541719,-0.0020562548456876497,-0.00186642180138745,-0.002288674775778998,-0.001978416461300364,10,10,matched_tail_raw_baseline,9.0
末100,Greedy,Greedy,reward_mean,平均步奖励,higher,0.04719713729915159,0.006996068457593132,0.0377356103571533,0.0485722511956566,0.05533269683059229,0.04300457023613894,0.05101262090513656,10,10,matched_tail_raw_baseline,1.0
末100,CP-EFT,CP-EFT,reward_mean,平均步奖励,higher,0.03895771879957039,0.013037261006082752,0.02754464239729241,0.037591750881672506,0.05618685794831844,0.03169312905731672,0.04684918859945262,10,10,matched_tail_raw_baseline,2.0
末100,当前算法(MAPPO),MAPPO,reward_mean,平均步奖励,higher,0.037637493200600114,0.008844375190563074,0.02762083727866408,0.036401716992259,0.04763993360102168,0.032246904033236164,0.04260799277573819,10,10,matched_tail_raw_baseline,3.0
末100,Static,Static,reward_mean,平均步奖励,higher,0.03740003021575758,0.0070073568696592745,0.030436310482745633,0.035555147931307804,0.045124781703193104,0.033488212669179875,0.041755325684154694,10,10,matched_tail_raw_baseline,4.0
末100,EFT,EFT,reward_mean,平均步奖励,higher,0.03268648039386519,0.0077617451246819805,0.02402138270052654,0.0346625094216885,0.03855812092992009,0.028344248033013105,0.03716802837644051,10,10,matched_tail_raw_baseline,5.0
