episode,steps,wall_time,sim_time,termination_reason_raw,termination_reason_bucket,reward_mean,reward_total,episode_reward,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,illegal_action_ratio,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,actor_loss,critic_loss,critic_loss_raw_mean,normalized_value_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,actor_update_active_frac,value_clip_fraction,critic_loss_active,critic_loss_inactive,ppo_epochs_executed,num_minibatches_executed,mb_kl_max,mb_kl_p95,early_stop_epoch_idx,early_stop_batch_idx,skipped_update_count,early_stop,lr,bias_rsu,bias_local
757,25,1.880516767501831,2.5,idle,terminated,0.033383969217538834,0.8345992414995517,0.8345992414995517,0.10576397925615309,0.03664107248187065,0.8,0.8,0.968,1.8944444444444448,2.500000000000001,18,2.567184019088746,2.500000000000001,0.07688869245229704,0.41738394127677375,0.024325667136417203,-0.04176147699356089,4,0.2,0.008264462809917356,0.9628099173553719,0.028925619834710745,0.008264462809917356,0.9628099173553719,0.028925619834710745,0.47080832383967935,2.6,6.799999999999997,0.4703938375655977,0.8546332478523254,7.828600268044994e-11,3.303232312679143e-10,1.0218034751652283e-10,3.4761192813093057e-10,0.0,0.800000011920929,0.20000000298023224,240,2,34.40887774461253,0.15999999999999998,0.0,0.0,0.0,0.516,0.484,0.484,0.0,0.0,-0.033987756446003915,1.315849494934082,1.315849494934082,1.3158494234085083,0.6338537335395813,0.00013936249306425452,0.01765740178525448,2.086069202423096,0.484,0.48125,0.0,1.336532974243164,1.2199644088745116,5,5,0.0038232081569731236,0.0036029779817909,-1,-1,0,False,0.00013966745921874994,0.0,0.054632
758,23,1.6788780689239502,2.3000000000000003,idle,terminated,0.05686569586396217,1.3079111838246615,1.3079111838246615,0.18122478723526,0.05826053023338318,0.95,0.95,0.9578059071729957,1.7105263157894741,2.2000000000000006,19,2.362540397644043,2.3000000000000007,0.0676034225459087,0.4518237015336844,0.020691491644642,-0.027059318086375277,1,0.05,0.013215859030837005,0.9823788546255506,0.004405286343612335,0.013215859030837005,0.9823788546255506,0.004405286343612335,0.47829275918800546,2.782608695652174,7.0,0.4780058793534857,0.8483375400304795,1.1932203836106936e-10,3.6935393077364083e-10,1.0565225777581233e-10,4.2195293925573126e-10,0.0,0.800000011920929,0.20000000298023224,224,3,37.32076937599999,0.13043478260869562,0.0,0.0,0.0,0.5065217391304347,0.49347826086956526,0.49347826086956526,0.0,0.0,-0.007895732298493385,0.9446995377540588,0.9446995377540588,0.944699501991272,0.6122382283210754,-0.00652722135419026,0.02440980337560177,1.220547127723694,0.4934782608695652,0.4796875,0.0,0.8984703540802002,1.1593006610870362,5,5,0.006116239354014397,0.004986473766621201,-1,-1,0,False,0.00013966745921874994,0.0,0.054609000000000005
759,32,2.286695718765259,3.2,idle,terminated,0.022045765072107315,0.7054644620005095,0.7054644620005095,0.14398230537772172,0.024954235181212425,0.65,0.65,0.9098712446351931,1.9625000000000006,2.9750000000000014,16,3.4102648472785964,3.2000000000000015,0.09267609606603652,0.4957683478841568,0.02492114128973847,-0.0448379676975312,7,0.35,0.018867924528301886,0.9716981132075472,0.009433962264150943,0.018867924528301886,0.9716981132075472,0.009433962264150943,0.5098574526840821,2.1875,7.449999999999999,0.5099507408798305,0.874717253446579,7.310150054729014e-11,5.090205423829985e-10,1.0291769519943372e-10,4.315507118324286e-10,0.0,0.800000011920929,0.20000000298023224,208,4,29.41982305818181,0.3124999999999999,0.0,0.0,0.0,0.66875,0.33125000000000004,0.33125000000000004,0.0,0.0,0.03201226070523262,1.1310088396072389,1.1310088396072389,1.1310088753700256,0.6208377480506897,-2.806072880048305e-05,0.022628756053745747,1.2442390620708466,0.33125,0.335546875,0.0,1.1402710556983948,1.1140105605125428,5,10,0.00507205119356513,0.0044147518812678735,-1,-1,0,False,0.00013966745921874994,0.0,0.054577
760,26,1.9151394367218018,2.6,idle,terminated,0.02852110005915165,0.7415485620171273,0.7415485620171273,0.15349220298230648,0.033176764845848083,0.6,0.6,0.9106382978723404,1.9000000000000006,2.460000000000001,15,2.770013129711152,2.600000000000001,0.0844540153888357,0.43901390533970086,0.03038730705870016,-0.03434457526757166,8,0.4,0.023255813953488372,0.958139534883721,0.018604651162790697,0.023255813953488372,0.958139534883721,0.018604651162790697,0.4833550551583847,2.076923076923077,5.75,0.4830618956601958,0.8535314798355103,7.58462771754953e-11,2.1809360012392523e-10,7.508727667415727e-11,2.658373479680342e-10,0.0,0.800000011920929,0.20000000298023224,210,5,30.565394475159838,0.03846153846153845,0.0,0.0,0.0,0.5865384615384616,0.41346153846153844,0.41346153846153844,0.0,0.0,-0.00266484385356307,1.125014567375183,1.125014567375183,1.1250145435333252,0.5907449007034302,0.009587056050077081,0.029458360001444816,1.1130217432975769,0.41346153846153844,0.413671875,0.0,1.1242594957351684,1.1302935481071472,5,10,0.03036240115761757,0.02798892362043261,-1,-1,0,False,0.00013966745921874994,0.0,0.054551
761,27,2.080198287963867,2.7,idle,terminated,0.018327416852116585,0.4948402216419201,0.4948402216419201,0.08361485749483108,0.02205224521458149,0.45,0.45,0.8823529411764706,1.8363636363636369,2.400000000000001,11,3.0599368906021125,2.700000000000001,0.08361918213845144,0.4402571456039712,0.026954036612075155,-0.03591073908187729,11,0.55,0.0043859649122807015,0.9780701754385965,0.017543859649122806,0.0043859649122807015,0.9780701754385965,0.017543859649122806,0.49658803432076065,3.3703703703703702,8.7,0.49655614679104815,0.8463773608207701,6.232602628442052e-11,3.417521321491528e-10,7.538666219053525e-11,3.0596544464689397e-10,0.0,0.800000011920929,0.20000000298023224,227,1,30.36038057794054,0.03703703703703702,0.0,0.0,0.0,0.5777777777777777,0.4222222222222223,0.4222222222222223,0.0,0.0,0.0066093560308218,1.5446205258369445,1.5446205258369445,1.5446205615997315,0.6543178200721741,0.005003939851303585,0.01574132973328233,3.233053278923035,0.4222222222222222,0.421484375,0.0,1.483556044101715,1.7722455143928528,5,10,0.01831781305372715,0.016906697442755098,-1,-1,0,False,0.00013966745921874994,0.0,0.054524
762,31,2.2670748233795166,3.1,idle,terminated,0.029602661728858948,0.917682503635189,0.917682503635189,0.1445082351565361,0.03261113911867142,0.7,0.7,0.8916666666666667,1.7142857142857149,2.3000000000000007,14,3.3912148427963267,3.1000000000000014,0.07832978210010556,0.5069602504616633,0.023887860518535153,-0.04390188440199833,6,0.3,0.00909090909090909,0.9727272727272728,0.01818181818181818,0.00909090909090909,0.9727272727272728,0.01818181818181818,0.4930688909157799,2.903225806451613,7.0,0.49303519022331205,0.8672248125076294,0.0,2.145399552455629e-10,6.091760429427495e-11,2.679979071995565e-10,0.0,0.800000011920929,0.20000000298023224,218,2,30.108603943333325,0.22580645161290316,0.0,0.0,0.0,0.6451612903225806,0.3548387096774194,0.3548387096774194,0.0,0.0,0.004266032576560974,1.7345811605453492,1.7345811605453492,1.7345811605453492,0.5964719295501709,0.005711083684582263,0.04900944381952286,2.0731155037879945,0.3548387096774194,0.35234375,0.0,1.9174803018569946,1.2442309737205506,5,10,0.03478941321372986,0.02482563033699987,-1,-1,0,False,0.00013966745921874994,0.0,0.05449300000000001
763,30,2.3812615871429443,3.0,idle,terminated,0.01088442001491785,0.3265325270965787,0.3265325270965787,0.055132124945521166,0.01674512028694153,0.3,0.3,0.44223107569721115,1.716666666666667,2.350000000000001,6,3.9920107960700997,3.0000000000000013,0.18993084591448064,0.5020662780489658,0.044618618893883605,-0.06746520936489124,14,0.7,0.016129032258064516,0.9758064516129032,0.008064516129032258,0.016129032258064516,0.9758064516129032,0.008064516129032258,0.5029962834855541,0.5333333333333333,2.0,0.5030163927706921,0.8362840265035629,8.809011159405244e-11,4.0468281503613923e-10,1.1307949021599484e-10,3.913216903295143e-10,0.0,0.800000011920929,0.20000000298023224,122,2,12.566389790344822,0.03333333333333332,0.0,0.0,0.0,0.7933333333333333,0.20666666666666667,0.20666666666666667,0.0,0.0,-0.011321474774740636,0.9894460141658783,0.9894460141658783,0.9894460022449494,0.570546668767929,0.006141667673364282,0.032817928865551946,0.6104812383651733,0.20666666666666667,0.2,0.0,0.8494214057922364,1.1660436391830444,5,10,0.022349948063492775,0.01895274384878575,-1,-1,0,False,0.00013966745921874994,0.0,0.054463000000000004
764,29,2.1128039360046387,2.9000000000000004,idle,terminated,0.03851855546236038,1.1170382588583436,1.1170382588583436,0.13926018774509427,0.04009443148970604,0.75,0.75,0.9629629629629629,1.7875000000000005,2.4250000000000007,16,2.9874120187759408,2.9000000000000012,0.05853330918523084,0.36610317306930173,0.015743295523777297,-0.020619124831824456,5,0.25,0.016877637130801686,0.9662447257383966,0.016877637130801686,0.016877637130801686,0.9662447257383966,0.016877637130801686,0.4933234222153009,3.0344827586206895,9.599999999999998,0.4932536322036142,0.8392887115478516,4.724332730576819e-11,3.3580971198210445e-10,8.106851995259845e-11,2.8780309108133996e-10,0.0,0.800000011920929,0.20000000298023224,233,4,29.629778718429034,0.06896551724137928,0.0,0.0,0.0,0.5913793103448276,0.4086206896551724,0.4086206896551724,0.0,0.0,-0.0007721478468738496,1.3237544655799867,1.3237544655799867,1.3237544775009156,0.5929536044597625,0.005981510860146954,0.042661394365131854,1.3624085009098053,0.4086206896551724,0.409375,0.0,1.3405678272247314,1.2737428188323974,5,10,0.02702386863529682,0.021114186430349933,-1,-1,0,False,0.00013966745921874994,0.0,0.054434
765,27,1.9506072998046875,2.7,idle,terminated,0.036788489669561386,0.9932891793581566,0.9932891793581566,0.1305774748325348,0.03891827538609505,0.9,0.9,0.9913419913419913,1.8526315789473686,2.3200000000000003,19,2.7651097440719616,2.700000000000001,0.059460454825432274,0.42601805147201965,0.016674831569002457,-0.026565620391457063,2,0.1,0.008733624454148471,0.9694323144104804,0.021834061135371178,0.008733624454148471,0.9694323144104804,0.021834061135371178,0.4970780429025008,3.925925925925926,12.399999999999999,0.49706718060845806,0.8565611213445663,1.6767996713351607e-11,8.368154946758443e-10,8.207018398209698e-11,3.875228332672619e-10,0.0,0.800000011920929,0.20000000298023224,227,2,29.649052508745484,0.03703703703703702,0.0,0.0,0.0,0.575925925925926,0.42407407407407405,0.42407407407407405,0.0,0.0,0.014899265486747026,2.448221778869629,2.448221778869629,2.4482218503952025,0.5540590554475784,-0.005866972124204039,0.025039547216147186,6.117187070846557,0.42407407407407405,0.423046875,0.0,2.536040687561035,2.1249194979667663,5,10,0.012262915261089802,0.008376221312209955,-1,-1,0,False,0.00013966745921874994,0.0,0.054407000000000004
766,26,1.9444127082824707,2.6,idle,terminated,0.028795460239052773,0.7486819453129563,0.7486819453129563,0.12745625711977482,0.03308067470788956,0.5,0.5,0.8034188034188035,1.7666666666666668,2.545000000000001,12,2.9582961416244515,2.600000000000001,0.08743912430580691,0.36379949893046265,0.032605506249337314,-0.035948338210582735,10,0.5,0.005208333333333333,0.9739583333333334,0.020833333333333332,0.005208333333333333,0.9739583333333334,0.020833333333333332,0.501567874626758,1.5,3.75,0.5015769725452885,0.8331325531005859,7.610891430975819e-11,4.171084214132923e-10,1.0498483332677111e-10,3.100706635894568e-10,0.0,0.800000011920929,0.20000000298023224,191,1,25.80272278753541,0.03846153846153845,0.0,0.0,0.0,0.6307692307692307,0.36923076923076925,0.36923076923076925,0.0,0.0,-0.00042979130521416666,1.5193466544151306,1.5193466544151306,1.5193466067314148,0.6155174076557159,0.011890866589965299,0.027870030235499145,1.4904330611228942,0.36923076923076925,0.3703125,0.0,1.4586820602416992,1.6964606523513794,5,10,0.022944310680031776,0.021031217556446786,-1,-1,0,False,0.00013966745921874994,0.0,0.054381000000000006
767,29,2.0893144607543945,2.9000000000000004,idle,terminated,0.042360130697488785,1.2284438574991468,1.2284438574991468,0.13978569805622099,0.044854409992694855,0.8,0.8,0.9832635983263598,1.8111111111111111,2.5600000000000005,18,3.0415111160278325,2.9000000000000012,0.08446289292312706,0.48586805256825,0.019730044229340778,-0.016577149177419682,4,0.2,0.00423728813559322,0.9745762711864406,0.0211864406779661,0.00423728813559322,0.9745762711864406,0.0211864406779661,0.495006888945876,1.793103448275862,6.599999999999998,0.49499826526529894,0.8590194582939148,7.010032485044171e-11,6.046958711536371e-10,1.2287067197025436e-10,5.390037111085987e-10,0.00425531914893617,0.800000011920929,0.20000000298023224,234,1,31.385766956521127,0.1379310344827586,0.0,0.0,0.0,0.593103448275862,0.40689655172413797,0.40689655172413797,0.0,0.0,0.002208164520561695,1.6309991359710694,1.6309991359710694,1.6309991240501405,0.5598907679319381,0.0025418744655326007,0.01852316679432988,3.8956318855285645,0.4068965517241379,0.40078125,0.0,1.7828674912452698,1.1228640675544739,5,10,0.009670556522905827,0.009147122176364063,-1,-1,0,False,0.00013966745921874994,0.0,0.054352000000000004
768,26,1.8470416069030762,2.6,idle,terminated,0.03413805738091469,0.8875895585731425,0.8875895585731425,0.12801006995141506,0.03621537238359451,0.75,0.75,0.9497716894977168,1.7937500000000004,2.2250000000000005,16,2.7932190346717847,2.600000000000001,0.09027651506991742,0.5284110474463678,0.02962223751417862,-0.03282979596119656,5,0.25,0.0,0.985781990521327,0.014218009478672985,0.0,0.985781990521327,0.014218009478672985,0.4949363794822532,3.1923076923076925,8.75,0.49491682882388355,0.8608901619911193,7.73790580221867e-11,2.3074375327114514e-10,8.341041746184885e-11,3.85783381628979e-10,0.0,0.800000011920929,0.20000000298023224,211,0,32.316115675417805,0.11538461538461538,0.0,0.0,0.0,0.5942307692307692,0.40576923076923077,0.40576923076923077,0.0,0.0,0.01056412464240566,0.9956598579883575,0.9956598579883575,0.9956598520278931,0.5565859645605087,0.0032818008767208084,0.01737985499203205,0.43082401156425476,0.40576923076923077,0.40703125,0.0,0.8464486539363861,1.5116509079933167,5,10,0.01411057636141777,0.01368218190036714,-1,-1,0,False,0.00013966745921874994,0.0,0.054326000000000006
769,28,1.9735429286956787,2.8000000000000003,idle,terminated,0.04729103296995163,1.3241488695432353,1.3241488695432353,0.204277516901493,0.049328722059726715,0.9,0.9,0.9450980392156862,1.627777777777778,2.119999999999999,18,2.9328037571907055,2.800000000000001,0.05683626361451151,0.36886271720059477,0.016454957024594357,-0.040395035530839736,2,0.1,0.0,0.991701244813278,0.008298755186721992,0.0,0.991701244813278,0.008298755186721992,0.47648405299987645,2.642857142857143,7.649999999999999,0.47648405299987645,0.8549698263406753,4.5679850527169386e-11,2.5884244747587104e-10,7.156209652636747e-11,2.5930807778795607e-10,0.0,0.800000011920929,0.20000000298023224,241,0,36.55252930285713,0.24999999999999992,0.0,0.0,0.0,0.5696428571428571,0.4303571428571429,0.4303571428571429,0.0,0.0,-0.0005973948165774346,1.2205861806869507,1.2205861806869507,1.2205862402915955,0.6556583642959595,0.008108838251791895,0.027327772602438925,1.7652008414268494,0.4303571428571429,0.428125,0.0,1.2734514832496644,1.0236965239048004,5,10,0.02078273333609104,0.018240602267906064,-1,-1,0,False,0.00013966745921874994,0.0,0.054298000000000006
770,22,1.585742473602295,2.2,idle,terminated,0.07083317637443542,1.558329891534693,1.558329891534693,0.36686075925827016,0.07199111580848694,0.9,0.9,0.9819819819819819,1.6157894736842104,2.2000000000000006,19,2.20646147966385,2.2000000000000006,0.049058236924895984,0.2999024633074463,0.019806118745456906,-0.009364702457731426,2,0.1,0.0,0.9954954954954955,0.0045045045045045045,0.0,0.9954954954954955,0.0045045045045045045,0.5033448633822528,3.0454545454545454,8.0,0.5033524826610278,0.8467135131359099,5.607718803202211e-11,2.9754309710527886e-10,9.516628457495457e-11,3.153193983695955e-10,0.0045662100456621,0.800000011920929,0.20000000298023224,221,0,34.95452348399999,0.09090909090909088,0.0,0.0,0.0,0.4954545454545455,0.5045454545454545,0.5045454545454545,0.0,0.0,0.0023592766374349594,1.7081409215927124,1.7081409215927124,1.7081409215927124,0.5113530218601227,0.005649590690154582,0.02018299177289009,1.8532339811325074,0.5045454545454545,0.50390625,0.0,1.8595038414001466,0.9400853633880615,5,5,0.010160478763282299,0.009685529861599207,-1,-1,0,False,0.00013966745921874994,0.0,0.054276000000000005
771,26,1.917231798171997,2.6,idle,terminated,0.03671247139573097,0.954524240103463,0.954524240103463,0.15221593715250492,0.04076812416315079,0.8,0.8,0.8744939271255061,1.7875000000000003,2.600000000000001,16,2.8596857714653026,2.600000000000001,0.08992740540309811,0.4368536308826539,0.02658938630935828,-0.03996699814613059,4,0.2,0.0045662100456621,0.9863013698630136,0.0091324200913242,0.0045662100456621,0.9863013698630136,0.0091324200913242,0.5003280128388164,2.230769230769231,5.75,0.5003299162015175,0.8775144934654235,1.0023652047275178e-10,3.638506565484253e-10,1.1529865256987293e-10,4.0587616600973175e-10,0.0,0.800000011920929,0.20000000298023224,218,1,31.342304591304337,0.11538461538461538,0.0,0.0,0.0,0.5788461538461539,0.4211538461538461,0.4211538461538461,0.0,0.0,-0.002024383842945099,0.8770378589630127,0.8770378589630127,0.8770378470420838,0.6221640169620514,0.009235824673669412,0.02598101682960987,0.38328117728233335,0.42115384615384616,0.421484375,0.0,0.820291793346405,1.0813210129737854,5,10,0.02389233559370041,0.021554214600473638,-1,-1,0,False,0.00013966745921874994,0.0,0.05425
772,30,2.162954330444336,3.0,idle,terminated,0.02955365553498268,0.8866096291370731,0.8866096291370731,0.1281248964369297,0.032972659915685654,0.7,0.7,0.9755102040816327,1.8941176470588241,2.760000000000001,17,3.0561398625373846,3.0000000000000013,0.06815182004393436,0.5394868122585008,0.01666618226507642,-0.0330646143356959,6,0.3,0.008333333333333333,0.975,0.016666666666666666,0.008333333333333333,0.975,0.016666666666666666,0.49242867819654446,2.3,6.6499999999999915,0.4924033560500446,0.8640944868326187,5.395204769054196e-11,4.889031207655489e-10,1.2255239878466995e-10,5.378814560419437e-10,0.0,0.800000011920929,0.20000000298023224,238,2,30.924692908149172,0.1333333333333333,0.0,0.0,0.0,0.6,0.4,0.4,0.0,0.0,0.01778259421698749,2.1057848572731017,2.1057848572731017,2.1057848811149595,0.5222386121749878,0.002714490916696377,0.034823407977819444,2.37499098777771,0.4,0.405859375,0.0,2.3481817483901977,1.2804299950599671,5,10,0.015961140394210815,0.014825270138680933,-1,-1,0,False,0.00013966745921874994,0.0,0.054220000000000004
773,25,1.7857635021209717,2.5,idle,terminated,0.04930012300610542,1.23250303168296,1.23250303168296,0.21617656648159014,0.05078810825943947,0.9,0.9,0.9644444444444444,1.677777777777778,2.500000000000001,18,2.6089879870414743,2.500000000000001,0.07539788388374898,0.4364645291541392,0.02336574013987515,-0.03490509796142577,2,0.1,0.0,0.9908256880733946,0.009174311926605505,0.0,0.9908256880733946,0.009174311926605505,0.5074933167546988,3.2,8.599999999999994,0.5075234103962839,0.8798825442790984,4.896979349799935e-11,2.975759014200995e-10,8.145672331094644e-11,2.8763055409664056e-10,0.0,0.800000011920929,0.20000000298023224,218,0,32.02210727272726,0.11999999999999998,0.0,0.0,0.0,0.564,0.43600000000000005,0.43600000000000005,0.0,0.0,0.012411834672093391,1.0908544540405274,1.0908544540405274,1.0908543825149537,0.49312338829040525,-0.0021291275043040514,0.01570023111999035,0.26256135404109954,0.436,0.45078125,0.0,1.156956148147583,0.8194018721580505,5,5,0.006042366847395897,0.004362243739888071,-1,-1,0,False,0.00013966745921874994,0.0,0.054195
