episode,steps,wall_time,sim_time,reward_mean,reward_total,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,no_task_rate,unified_illegal_trigger_rate,hard_trigger_rate,actor_loss,critic_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,value_clip_fraction,skipped_update_count,early_stop,lr,bias_rsu,bias_local,on_task_rate,has_task_available_rate
216,100,10.258830070495604,10.0,-0.0785529464483261,-7.855295021725174,0.0673408932983874,0.1013260930776596,1.0,1.0,1.0,7.084999999999991,8.954999999999984,20,9.99999999999998,9.99999999999998,0.1604910901174474,1.0435034027020635,0.0,0.0,0,0.0,0.0706860706860706,0.8232848232848233,0.106029106029106,0.0706860706860706,0.8232848232848233,0.106029106029106,0.4861274850517511,14.98,30.049999999999997,0.4861969462468207,0.8638279944658279,0.0,0.0,1.8613176321416455e-14,0.0,0.1722595078299776,0.5,0.5,370,34,88.49285291048784,0.04,0.0,0.0,0.7595,0.0,0.0,0.1821710392832756,1.772019624710083,1.2093960642814636,-0.0012521548196673,0.1365740746259689,11.817218780517578,0.2405,0.6756365597248077,0,True,0.0003,1.2,1.5,0.24050000000000005,0.24050000000000005
217,91,10.135634422302246,9.1,-0.1320272386074066,-12.014479498534785,0.1023125275969505,0.1598814725875854,1.0,1.0,1.0,7.679999999999988,8.719999999999985,20,9.099999999999984,9.099999999999984,0.1725235297237864,0.9886487742584384,0.0,0.0,0,0.0,0.0839694656488549,0.8053435114503816,0.1106870229007633,0.0839694656488549,0.8053435114503816,0.1106870229007633,0.4904386527994954,17.846153846153847,29.0,0.4924007664115711,0.8625108838081359,0.0,0.0,1.412864942228198e-12,0.0,0.1645833333333333,0.5,0.3333333432674408,401,44,99.3384257587076,0.021978021978022,0.0,0.0,0.7120879120879121,0.0,0.0,0.0081755270948633,1.7884616553783417,1.0883387625217438,0.0108029577531851,0.1348692309111356,3.534311294555664,0.2879120879120879,0.8086697459220886,0,True,0.0003,1.2,1.5,0.2879120879120879,0.2879120879120879
218,109,10.832242727279665,10.9,-0.1061485707759857,-11.57019493315863,0.0919346168637274,0.1288184225559234,1.0,1.0,1.0,7.564999999999988,9.474999999999984,20,10.899999999999975,10.899999999999975,0.1418257731657556,0.6181304903213648,0.0,0.0,0,0.0,0.04642166344294,0.851063829787234,0.1025145067698259,0.04642166344294,0.851063829787234,0.1025145067698259,0.4953065489277825,14.385321100917432,31.59999999999999,0.4947149240377662,0.8668333411216735,0.0,0.0,1.199232158022312e-09,0.0,0.2109533468559837,0.5,0.3333333432674408,389,24,81.47272791173198,0.0642201834862386,0.0,0.0,0.7628440366972477,0.0,0.0,0.1205183640122413,0.8504382967948914,1.0671412547429402,0.0144293994332353,0.1519408449530601,3.5944948196411133,0.2371559633027523,0.6598298251628876,0,True,0.0003,1.2,1.5,0.23715596330275235,0.23715596330275235
219,92,9.409979581832886,9.2,-0.0964040532708168,-8.869170995862664,0.1465910941362381,0.1383397281169891,1.0,1.0,1.0,6.5599999999999925,7.964999999999988,20,9.199999999999983,9.199999999999983,0.1731075937948476,1.7308925436560398,0.0,0.0,0,0.0,0.0530973451327433,0.838495575221239,0.1084070796460177,0.0530973451327433,0.838495575221239,0.1084070796460177,0.4913238347872444,16.456521739130434,32.0,0.4940709244875454,0.8596079111099243,0.0,0.0,7.912421957411098e-17,0.0,0.0817757009345794,0.5,0.5,393,24,89.57843153438864,0.0108695652173913,0.0,0.0,0.7543478260869565,0.0,0.0,-0.0251959608867764,0.590023010969162,1.0951642394065857,0.0236278799275169,0.1525641083717346,3.777647316455841,0.2456521739130434,0.5468661040067673,0,True,0.0003,1.2,1.5,0.2456521739130435,0.2456521739130435
220,120,13.043365240097046,12.0,-0.1361576616764068,-16.338917804784476,0.0537093572318553,0.1490491479635238,0.95,0.95,0.9903846153846154,8.826315789473668,11.189999999999976,19,12.049723291397068,11.999999999999972,0.1504930804484769,0.7643100931996869,0.0,0.0,1,0.05,0.0581818181818181,0.8127272727272727,0.1290909090909091,0.0581818181818181,0.8127272727272727,0.1290909090909091,0.4869550067946935,15.75,30.0,0.4874337348809237,0.8527825474739072,0.0,0.0,3.744359267088271e-10,0.0,0.2644787644787645,0.4531818240880966,0.3333333432674408,381,32,72.08565125819362,0.0166666666666667,0.0,0.0,0.7708333333333334,0.0,0.0,-0.0295946728438138,0.6021274551749229,1.171851098537445,-0.0053358867298811,0.174141127616167,3.969862639904022,0.2291666666666666,0.793959230184555,0,True,0.0003,1.2,1.5,0.22916666666666663,0.22916666666666663
221,130,13.745961904525757,13.0,-0.1155689060688018,-15.02395841989325,0.0306489534676074,0.1253704875707626,0.8,0.8,0.9797752808988764,8.756249999999984,12.549999999999972,16,13.202149486541725,12.99999999999997,0.1317463456376872,1.210617306683821,0.0,0.0,4,0.2,0.0585585585585585,0.8108108108108109,0.1306306306306306,0.0585585585585585,0.8108108108108109,0.1306306306306306,0.4954222629097505,12.3,25.549999999999997,0.4957642014423499,0.855411911010742,0.0,0.0,1.0575980195770553e-12,0.0,0.3621794871794871,0.38053098320961,0.3333333432674408,401,39,68.86194307639074,0.0153846153846154,0.0,0.0,0.7438461538461538,0.0,0.0,-0.0871236100792884,0.7094802856445312,0.9937028884887696,0.0232069678604602,0.125,0.9578821063041688,0.2561538461538462,0.640625,0,True,0.0003,1.2,1.5,0.2561538461538462,0.2561538461538462
222,180,16.496944427490234,18.0,-0.0742086470127105,-13.357556985042386,0.0001472177682439,0.083423264324665,0.8,0.8,0.9760765550239234,8.112499999999986,10.12499999999998,16,18.345392799377432,17.999999999999986,0.0988307092300304,0.4378340124491397,0.0,0.0,4,0.2,0.0523465703971119,0.8537906137184116,0.0938628158844765,0.0523465703971119,0.8537906137184116,0.0938628158844765,0.489869645896995,10.316666666666666,28.049999999999983,0.4903857549637807,0.860611605644226,0.0,0.0,1.050756314233516e-14,0.0,0.272552783109405,0.5,0.3333333432674408,383,29,46.53906784117467,0.0055555555555555,0.0,0.0,0.8461111111111111,0.0,0.0,-0.0450406372547149,1.1629232466220856,0.973812371492386,0.0408150539733469,0.1096491254866123,1.654156744480133,0.1538888888888888,0.6483918130397797,0,True,0.0003,1.2,1.5,0.15388888888888885,0.15388888888888885
223,94,9.814001083374023,9.4,-0.0575988143682479,-5.414288267730597,0.1220845323055981,0.0987560898065567,1.0,1.0,1.0,6.974999999999992,8.069999999999988,20,9.39999999999998,9.399999999999984,0.1344227992295762,1.1519002176594566,0.0,0.0,0,0.0,0.0442105263157894,0.8694736842105263,0.0863157894736842,0.0442105263157894,0.8694736842105263,0.0863157894736842,0.4888106452271421,17.77659574468085,31.69999999999999,0.4878882623700461,0.8514169037342071,0.0,0.0,1.511751184686075e-16,0.0,0.13215859030837,0.5,0.3333333432674408,394,21,94.655950542175,0.0638297872340426,0.0,0.0,0.7473404255319149,0.0,0.0,-0.0534065961837768,0.945137858390808,1.0121171474456787,0.0056290524080395,0.1303124986588955,5.322864294052124,0.2526595744680851,0.5024999976158142,0,True,0.0003,1.2,1.5,0.25265957446808507,0.25265957446808507
224,92,10.87095594406128,9.2,-0.0524364039301872,-4.824149790514582,0.1515318922698498,0.0937504023313522,1.0,1.0,1.0,7.294999999999989,8.914999999999985,20,9.199999999999983,9.199999999999983,0.1021357935856994,0.8797621278648459,0.0,0.0,0,0.0,0.0299785867237687,0.8629550321199143,0.1070663811563169,0.0299785867237687,0.8629550321199143,0.1070663811563169,0.49056430715035,20.152173913043477,34.0,0.4912450184771991,0.859647449851036,0.0,0.0,6.70678952912479e-13,0.0,0.0949227373068432,0.5,0.46666666865349,410,14,96.20091539815824,0.0434782608695652,0.0,0.0,0.746195652173913,0.0,0.0,-0.1893633008003235,1.3877936601638794,1.1081172227859497,0.0320858880877494,0.2407407462596893,7.588680744171143,0.2538043478260869,0.3888888955116272,0,True,0.0003,1.2,1.5,0.25380434782608696,0.25380434782608696
225,134,13.308670282363892,13.4,-0.0779706835746765,-10.448071278371758,0.0125861208653075,0.0878628119826316,0.8,0.8,0.9760765550239234,7.849999999999988,9.549999999999985,16,14.065575237274146,13.399999999999968,0.1114188547805782,0.7328554232193445,0.0,0.0,4,0.2,0.0541871921182266,0.8653530377668309,0.0804597701149425,0.0541871921182266,0.8653530377668309,0.0804597701149425,0.4940828843146507,14.611940298507465,34.0,0.4951682454077505,0.858207106590271,0.0,0.0,1.5687453582590772e-15,0.0,0.3449477351916376,0.4969511032104492,0.3333333432674408,378,33,63.807419748455345,0.0298507462686567,0.0,0.0,0.7727611940298508,0.0,0.0,-0.0495909564197063,0.7557454705238342,0.9568690061569214,0.023249190300703,0.1830985844135284,3.8572633266448975,0.2272388059701492,0.7323943376541138,0,True,0.0003,1.2,1.5,0.22723880597014923,0.22723880597014923
226,121,11.855536937713625,12.1,-0.0642239972949028,-7.771103318676884,0.0378460735082626,0.0784447714686393,1.0,1.0,1.0,8.559999999999985,11.339999999999977,20,12.099999999999971,12.099999999999971,0.0857811558978071,0.4319697973130423,0.0,0.0,0,0.0,0.0567612687813021,0.8831385642737897,0.0601001669449081,0.0567612687813021,0.8831385642737897,0.0601001669449081,0.4916795733277032,15.768595041322314,30.0,0.4916371131978624,0.8599295020103455,0.0,0.0,0.0,0.0,0.3238938053097345,0.3207547068595886,0.3333333432674408,382,34,70.32357492382931,0.0165289256198347,0.0,0.0,0.7524793388429752,0.0,0.0,0.0565677508711814,0.587992787361145,0.8774549961090088,0.0307434359565377,0.17112597823143,2.990755558013916,0.2475206611570247,0.7192865014076233,0,True,0.0003,1.2,1.5,0.24752066115702476,0.24752066115702476
227,132,13.947880506515505,13.2,-0.0684563890099525,-9.03624321713333,0.0104693059343843,0.0765254199504852,0.75,0.75,0.9535452322738386,9.213333333333315,12.28999999999997,15,13.52719187736509,13.199999999999967,0.0802027208224234,0.5049710507265703,0.0,0.0,5,0.25,0.0306643952299829,0.9063032367972744,0.0630323679727427,0.0306643952299829,0.9063032367972744,0.0630323679727427,0.4938055453839655,17.303030303030305,32.0,0.4927760038317171,0.8632817327976228,0.0,0.0,0.0,0.0,0.3404255319148936,0.460317462682724,0.2666666686534872,377,18,63.205098804072016,0.0454545454545455,0.0,0.0,0.7776515151515152,0.0,0.0,-0.0056191375042544,0.845482163131237,0.920388761907816,-0.0031157621124293,0.1609572605229914,4.360390283167362,0.2223484848484848,0.7134700268507004,0,True,0.0003,1.2,1.5,0.2223484848484848,0.2223484848484848
228,90,9.59378147125244,9.0,-0.030844273045659,-2.775984561205291,0.163734034448862,0.0804726481437683,1.0,1.0,1.0,7.15499999999999,8.334999999999987,20,8.999999999999982,8.999999999999984,0.0769220146073867,0.4918974228687375,0.0,0.0,0,0.0,0.0181086519114688,0.9154929577464788,0.0663983903420523,0.0181086519114688,0.9154929577464788,0.0663983903420523,0.4893772099623715,20.133333333333333,34.55,0.4893921537002467,0.863137125968933,0.0,0.0,0.0,0.0,0.1639344262295081,0.6481481194496155,0.3333333432674408,408,9,95.22645571122492,0.0222222222222222,0.0,0.0,0.7238888888888889,0.0,0.0,0.0474419835954904,1.1124989986419678,0.8409301042556763,0.0295144696719944,0.2058823555707931,4.54667592048645,0.2761111111111111,0.75,0,True,0.0003,1.2,1.5,0.2761111111111111,0.2761111111111111
229,112,12.426501274108888,11.2,-0.0299325380474329,-3.3524443310149414,0.1357310440391299,0.0560862310230731,0.9,0.9,0.9931662870159452,8.657894736842094,10.299999999999978,19,11.341493215560892,11.199999999999976,0.0652111765657179,0.6596343820706517,0.0,0.0,2,0.1,0.0202839756592292,0.9148073022312372,0.0649087221095334,0.0202839756592292,0.9148073022312372,0.0649087221095334,0.4921702461957465,21.866071428571427,36.0,0.4917042462093761,0.855846893787384,0.0,0.0,0.0,0.0,0.1161825726141078,0.5,0.3333333432674408,427,10,81.71003836793062,0.0178571428571428,0.0,0.0,0.7799107142857142,0.0,0.0,0.1097560599446296,0.6517206430435181,0.9066067934036256,0.0350244417786598,0.224137932062149,5.322504997253418,0.2200892857142857,0.7586206793785095,0,True,0.0003,1.2,1.5,0.22008928571428577,0.22008928571428577
230,91,9.423970460891724,9.1,-0.0695419684052467,-6.328319761148365,0.1534743830561638,0.1097195520997047,0.95,0.95,0.9879807692307692,6.899999999999992,9.009999999999984,19,9.194797439575185,9.099999999999984,0.116083220565405,0.7868060999511458,0.0,0.0,1,0.05,0.0446247464503042,0.8823529411764706,0.0730223123732251,0.0446247464503042,0.8823529411764706,0.0730223123732251,0.4933608991431666,18.76923076923077,34.0,0.4919962941444858,0.8576505810022352,0.0,0.0,0.0,0.0,0.1719745222929936,0.4117647111415863,0.3333333432674408,390,22,90.00948885932917,0.021978021978022,0.0,0.0,0.7291208791208791,0.0,0.0,-0.0603545568883419,0.7545301914215088,0.757706344127655,0.0211600493639707,0.159420296549797,1.9409444332122805,0.2708791208791208,0.47826087474823,0,True,0.0003,1.2,1.5,0.2708791208791209,0.2708791208791209
231,110,11.604467630386353,11.0,-0.0395084246993064,-4.345926250888092,0.1322380091994999,0.0715962573885917,1.0,1.0,1.0,8.249999999999986,10.904999999999978,20,10.999999999999975,10.999999999999975,0.0806389522764644,0.2418000312614154,0.0,0.0,0,0.0,0.0304878048780487,0.902439024390244,0.0670731707317073,0.0304878048780487,0.902439024390244,0.0670731707317073,0.4882971776827154,20.936363636363637,35.0,0.4869752661869374,0.8599028348922729,0.0,0.0,0.0,0.0,0.1341719077568134,0.5,0.4000000059604701,413,15,84.01608434020102,0.0090909090909091,0.0,0.0,0.7763636363636364,0.0,0.0,-0.0107951037352904,1.3550361096858978,0.8162537316481272,0.0013801498438018,0.1411229508618513,8.66533476114273,0.2236363636363636,0.8809998681147894,0,True,0.0003,1.2,1.5,0.22363636363636363,0.22363636363636363
232,134,13.647913932800291,13.4,-0.0488210581243038,-6.54202210953665,0.0373242901638149,0.0593256242573261,0.85,0.85,0.971153846153846,9.41666666666665,12.63499999999997,18,13.528094062805147,13.399999999999968,0.0517866568264375,0.343473333396922,0.0,0.0,3,0.15,0.0265780730897009,0.915282392026578,0.0581395348837209,0.0265780730897009,0.915282392026578,0.0581395348837209,0.4904040150184517,17.69402985074627,32.349999999999994,0.4905456371894167,0.8610486984252931,0.0,0.0,0.0,0.0,0.3367521367521368,0.3808316439390182,0.3333333432674408,389,16,64.34244790206097,0.0298507462686567,0.0,0.0,0.7753731343283582,0.0,0.0,0.0691275472636334,0.9491703808307648,0.7384756505489349,0.0152897612424567,0.2037037089467048,4.022132515907288,0.2246268656716417,0.6734006702899933,0,True,0.0003,1.2,1.5,0.2246268656716418,0.2246268656716418
233,117,13.09444499015808,11.7,-0.0448065809905529,-5.242369884102602,0.0722582176327703,0.0628304705023765,0.85,0.85,0.9708029197080292,8.558823529411752,10.41999999999998,17,11.83575551033018,11.699999999999974,0.0679814392376131,0.290412942410179,0.0,0.0,3,0.15,0.0274841437632135,0.9133192389006344,0.0591966173361522,0.0274841437632135,0.9133192389006344,0.0591966173361522,0.4892948190184135,20.931623931623932,35.19999999999999,0.4907874390388788,0.8683790564537048,0.0,0.0,0.0,0.0,0.1572052401746725,0.6658536791801453,0.3333333432674408,388,13,68.64255816785884,0.0170940170940171,0.0,0.0,0.7978632478632479,0.0,0.0,-0.0175152365118265,0.7738418281078339,0.928684930006663,0.0416421992704272,0.1803796639045079,3.94276507695516,0.2021367521367521,0.684816857179006,0,True,0.0003,1.2,1.5,0.20213675213675208,0.20213675213675208
234,97,10.251078367233276,9.7,-0.0323852747678756,-3.14137158999687,0.1759952664375301,0.0693477466702461,1.0,1.0,1.0,7.439999999999991,9.319999999999984,20,9.699999999999983,9.699999999999982,0.0689796714474911,0.4148665974651659,0.0,0.0,0,0.0,0.0184426229508196,0.9159836065573772,0.0655737704918032,0.0184426229508196,0.9159836065573772,0.0655737704918032,0.5015072840551568,20.855670103092784,34.0,0.5008379935621411,0.867452013492584,0.0,0.0,0.0,0.0,0.1544885177453027,0.5,0.3333333432674408,405,9,87.12225965473704,0.0206185567010309,0.0,0.0,0.7484536082474227,0.0,0.0,0.0320088975131511,0.9485815167427064,0.7667930722236633,0.0467353425920009,0.1599999964237213,3.9094655513763423,0.2515463917525773,0.6133333444595337,0,True,0.0003,1.2,1.5,0.2515463917525773,0.2515463917525773
235,90,9.342404127120972,9.0,-0.0355305895209312,-3.197753225606916,0.1642663665115833,0.0854855254292488,0.95,0.95,0.9975429975429976,6.610526315789467,7.919999999999986,19,9.007376766204818,8.999999999999984,0.0897012132626219,0.6621221098629027,0.0,0.0,1,0.05,0.0327868852459016,0.8995901639344263,0.0676229508196721,0.0327868852459016,0.8995901639344263,0.0676229508196721,0.4938606633574495,18.511111111111113,34.0,0.4932089323526514,0.8561863154172897,0.0,0.0,1.3100780768375564e-14,0.0,0.173728813559322,0.5,0.4833333343267497,390,16,94.518834447059,0.0555555555555556,0.0,0.0,0.7288888888888889,0.0,0.0,0.2401052862405777,0.5697673559188843,0.7903857231140137,0.0234137680381536,0.112676054239273,3.3196051120758057,0.2711111111111111,0.5633803009986877,0,True,0.0003,1.2,1.5,0.2711111111111111,0.2711111111111111
236,106,11.66762638092041,10.6,-0.0424155332148075,-4.496046786622738,0.0627096053212881,0.0598490200936794,0.9,0.9,0.9903614457831326,8.605555555555542,10.259999999999978,18,10.654300489425635,10.599999999999978,0.0715296772435726,0.3516278928852955,0.0,0.0,2,0.1,0.025390625,0.908203125,0.06640625,0.025390625,0.908203125,0.06640625,0.4933158969489049,21.39622641509434,35.75,0.4923793236764586,0.8682323813438415,0.0,0.0,0.0,0.0,0.1991951710261569,0.5,0.3333333432674408,400,13,79.8851858019419,0.0283018867924528,0.0,0.0,0.7584905660377359,0.0,0.0,0.0362208262085914,0.8302500247955322,0.8538037538528442,0.0229356400668621,0.2000000029802322,1.9658976793289185,0.2415094339622641,0.6000000238418579,0,True,0.0003,1.2,1.5,0.2415094339622641,0.2415094339622641
237,123,12.938953399658203,12.3,-0.0443405508995056,-5.453887456509227,0.0972573339939115,0.0658538565039634,0.85,0.85,0.9858823529411764,8.288235294117634,10.939999999999976,17,12.41039093017576,12.299999999999972,0.0621188933234221,0.2556868019327223,0.0,0.0,3,0.15,0.0344234079173838,0.9087779690189328,0.0567986230636833,0.0344234079173838,0.9087779690189328,0.0567986230636833,0.4986648957653925,16.788617886178862,33.89999999999999,0.4980948471522668,0.8586149573326108,0.0,0.0,4.508400624396794e-16,0.0,0.2862254025044722,0.6206896305084229,0.3333333432674408,401,20,74.86852217670413,0.0650406504065041,0.0,0.0,0.7638211382113821,0.0,0.0,0.0089298142120242,0.9455490857362748,0.8058872371912003,0.0121430347644491,0.1582183465361595,4.481417179107666,0.2361788617886178,0.6381087601184845,0,True,0.0003,1.2,1.5,0.2361788617886179,0.2361788617886179
238,104,11.912208318710327,10.4,-0.0540047250688076,-5.616491286615952,0.066475993208587,0.0773048922419548,0.95,0.95,1.0,8.144999999999987,9.734999999999982,20,10.39999999999998,10.39999999999998,0.0962289046189122,0.8411811358910726,0.0,0.0,1,0.05,0.024793388429752,0.9008264462809916,0.0743801652892562,0.024793388429752,0.9008264462809916,0.0743801652892562,0.4953527436649892,18.990384615384617,30.0,0.494803564379626,0.8552652806043625,0.0,0.0,1.5616250087220444e-14,0.0,0.1546610169491525,0.5,0.5,399,12,81.24999740419514,0.0288461538461539,0.0,0.0,0.7673076923076924,0.0,0.0,0.096814677119255,0.8859772682189941,0.8615529239177704,0.0275780197698622,0.2348387017846107,4.141928255558014,0.2326923076923077,0.6422580778598785,0,True,0.0003,1.2,1.5,0.23269230769230764,0.23269230769230764
239,89,9.81911587715149,8.9,-0.0237358417361974,-2.1124898384750312,0.1512393593788146,0.0696333423256874,1.0,1.0,1.0,7.214999999999991,8.519999999999985,20,8.899999999999983,8.899999999999984,0.0732775375371843,0.1356828549185273,0.0,0.0,0,0.0,0.0183066361556064,0.9336384439359268,0.0480549199084668,0.0183066361556064,0.9336384439359268,0.0480549199084668,0.4956286121018524,22.696629213483146,40.0,0.4952106550128095,0.8567231565713879,0.0,0.0,0.0,0.0,0.0256410256410256,0.6666666865348816,0.3333333432674408,418,8,100.59537630883744,0.0337078651685393,0.0,0.0,0.7544943820224719,0.0,0.0,-0.1005531698465347,1.1043440103530884,0.8489916920661926,0.0323720574378967,0.1168831139802932,6.93009090423584,0.2455056179775281,0.6623376607894897,0,True,0.0003,1.2,1.5,0.24550561797752812,0.24550561797752812
240,98,11.312028408050535,9.8,-0.0408375561237335,-4.002080865551261,0.0970183338969945,0.0708034932613372,1.0,1.0,1.0,8.044999999999987,9.324999999999983,20,9.79999999999998,9.79999999999998,0.0798447909831199,0.484931473119092,0.0,0.0,0,0.0,0.0234042553191489,0.9127659574468086,0.0638297872340425,0.0234042553191489,0.9127659574468086,0.0638297872340425,0.4953305282183372,23.897959183673468,36.14999999999999,0.494941201599454,0.8617792844772338,0.0,0.0,0.0,0.0,0.0915032679738562,0.5,0.3333333432674408,417,11,85.75045578491114,0.0306122448979592,0.0,0.0,0.7602040816326531,0.0,0.0,0.1009687827900052,0.7984615862369537,0.8668063282966614,0.010868558572838,0.170634925365448,2.3812732696533203,0.2397959183673469,0.4255952388048172,0,True,0.0003,1.2,1.5,0.23979591836734693,0.23979591836734693
